,Timestamp,Value
0,2017-07-01T00:00:00,33.17192867585969
1,2017-07-02T00:00:00,33.18544097505146
2,2017-07-03T00:00:00,24.186901754522022
3,2017-07-04T00:00:00,27.784746952485758
4,2017-07-05T00:00:00,28.6245109017036
5,2017-07-06T00:00:00,29.56277235765633
6,2017-07-07T00:00:00,30.594199881191713
7,2017-07-08T00:00:00,32.47144330800279
8,2017-07-09T00:00:00,34.277445706256245
9,2017-07-10T00:00:00,25.30565943583435
10,2017-07-11T00:00:00,28.58448061636849
11,2017-07-12T00:00:00,27.536479863678476
12,2017-07-13T00:00:00,29.854471261720118
13,2017-07-14T00:00:00,30.403131996954375
14,2017-07-15T00:00:00,33.261277703101406
15,2017-07-16T00:00:00,33.94162136082437
16,2017-07-17T00:00:00,25.341113771710145
17,2017-07-18T00:00:00,28.745056153245002
18,2017-07-19T00:00:00,28.321830070432107
19,2017-07-20T00:00:00,28.4947203549908
20,2017-07-21T00:00:00,30.38767842063002
21,2017-07-22T00:00:00,31.842956021097628
22,2017-07-23T00:00:00,33.240057920311955
23,2017-07-24T00:00:00,24.128736080316873
24,2017-07-25T00:00:00,26.459317082112
25,2017-07-26T00:00:00,27.80878803284008
26,2017-07-27T00:00:00,27.623869934361274
27,2017-07-28T00:00:00,29.4467225404822
28,2017-07-29T00:00:00,30.58501387731143
29,2017-07-30T00:00:00,30.993967762954068
30,2017-07-31T00:00:00,22.913730971281588
31,2017-08-01T00:00:00,25.312984387951744
32,2017-08-02T00:00:00,26.97361769713008
33,2017-08-03T00:00:00,25.29509045499516
34,2017-08-04T00:00:00,27.07351155961781
35,2017-08-05T00:00:00,29.515427902799626
36,2017-08-06T00:00:00,28.90878384928893
37,2017-08-07T00:00:00,20.782560050631755
38,2017-08-08T00:00:00,24.386275760271065
39,2017-08-09T00:00:00,24.492838918428717
40,2017-08-10T00:00:00,24.127787484670176
41,2017-08-11T00:00:00,26.356280036820237
42,2017-08-12T00:00:00,26.55781323217292
43,2017-08-13T00:00:00,28.467534110369975
44,2017-08-14T00:00:00,19.328697727769363
45,2017-08-15T00:00:00,23.064201943666344
46,2017-08-16T00:00:00,23.259953535454656
47,2017-08-17T00:00:00,23.075169952869203
48,2017-08-18T00:00:00,25.432087796652368
49,2017-08-19T00:00:00,26.149699789835225
50,2017-08-20T00:00:00,28.163813373260012
51,2017-08-21T00:00:00,19.453888506528497
52,2017-08-22T00:00:00,23.49586367209946
53,2017-08-23T00:00:00,23.139971816747593
54,2017-08-24T00:00:00,23.068612432729196
55,2017-08-25T00:00:00,25.00221655140134
56,2017-08-26T00:00:00,27.91541468754539
57,2017-08-27T00:00:00,29.112132404350564
58,2017-08-28T00:00:00,20.850858151146916
59,2017-08-29T00:00:00,22.94675931351053
60,2017-08-30T00:00:00,23.834118952006914
61,2017-08-31T00:00:00,24.81603690040336
62,2017-09-01T00:00:00,25.299842048212337
63,2017-09-02T00:00:00,29.08622329260553
64,2017-09-03T00:00:00,28.746254627404397
65,2017-09-04T00:00:00,20.432367300005264
66,2017-09-05T00:00:00,24.22700660190757
67,2017-09-06T00:00:00,23.251837458360495
68,2017-09-07T00:00:00,25.02799262322861
69,2017-09-08T00:00:00,25.761169834880732
70,2017-09-09T00:00:00,27.932002331397708
71,2017-09-10T00:00:00,28.939962343247075
72,2017-09-11T00:00:00,20.929682570831176
73,2017-09-12T00:00:00,22.20010180655023
74,2017-09-13T00:00:00,24.520540153999843
75,2017-09-14T00:00:00,24.56360075311499
76,2017-09-15T00:00:00,25.266292264529397
77,2017-09-16T00:00:00,27.67381688065074
78,2017-09-17T00:00:00,27.864488975682114
79,2017-09-18T00:00:00,20.61135441878272
80,2017-09-19T00:00:00,22.91415055319966
81,2017-09-20T00:00:00,22.95366155571384
82,2017-09-21T00:00:00,23.221539317657534
83,2017-09-22T00:00:00,25.57599715582703
84,2017-09-23T00:00:00,28.02156830948634
85,2017-09-24T00:00:00,27.158720294967242
86,2017-09-25T00:00:00,18.801067498136696
87,2017-09-26T00:00:00,21.71834768368366
88,2017-09-27T00:00:00,22.537335492360146
89,2017-09-28T00:00:00,21.753335297062073
90,2017-09-29T00:00:00,24.242574508281955
91,2017-09-30T00:00:00,25.67324216037497
92,2017-10-01T00:00:00,26.328935231824627
93,2017-10-02T00:00:00,18.377711573833473
94,2017-10-03T00:00:00,21.680965231663755
95,2017-10-04T00:00:00,21.996525916463305
96,2017-10-05T00:00:00,22.310096937325326
97,2017-10-06T00:00:00,24.898659642617446
98,2017-10-07T00:00:00,25.65916821263625
99,2017-10-08T00:00:00,26.780332294731167
100,2017-10-09T00:00:00,19.19357081749146
101,2017-10-10T00:00:00,21.31616988194777
102,2017-10-11T00:00:00,21.71287946156012
103,2017-10-12T00:00:00,22.303853867105563
104,2017-10-13T00:00:00,24.234768720188573
105,2017-10-14T00:00:00,25.847127725670962
106,2017-10-15T00:00:00,27.49956560251066
107,2017-10-16T00:00:00,19.4100762533183
108,2017-10-17T00:00:00,23.63492219750102
109,2017-10-18T00:00:00,22.941870674881642
110,2017-10-19T00:00:00,22.03948276768775
111,2017-10-20T00:00:00,23.584922790857824
112,2017-10-21T00:00:00,26.846722131770843
113,2017-10-22T00:00:00,26.782821135232865
114,2017-10-23T00:00:00,18.512261107012122
115,2017-10-24T00:00:00,21.975727908754155
116,2017-10-25T00:00:00,21.891478516058083
117,2017-10-26T00:00:00,22.06000987967152
118,2017-10-27T00:00:00,24.439544313481463
119,2017-10-28T00:00:00,25.430749249074463
120,2017-10-29T00:00:00,26.72353885431336
121,2017-10-30T00:00:00,18.096367352255392
